"","var9","var22","var23","var24","var25","var26","var27","var29","var30","var31","var33","var39","var41","var49","var50","var51","var53","var54","var55","var56","var57","var58","var59","var60","var61","var62","var63","var64","var65","var66","y"
"321","3","5","0","2","1","1","0","1","1","0","4","4","3","0","1","0","3","1",-0.41114412949516,0.368826566957686,0.346295256615883,0.357027185234363,0.427522469284373,-1.08537866778962,0.156441141029227,-0.101919628848385,-1.36750103251175,-0.519534227316846,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"322","3","5","3","0","4","9","1","4","2","0","1","4","3","0","0","0","1","1",-0.520254452368507,0.348304063038513,0.359005063683367,0.360893936157896,0.426714142434458,-1.08537866778962,0.122693221177988,-0.137961479803329,0.598342790096447,-0.455255363690777,2.51574222309488,2.51640876645975,0.999981105327606
"329","3","1","3","2","4","9","0","4","2","0","4","4","3","0","0","0","2","1",-0.55211195626929,0.354449538113211,0.350531858971711,0.354838690064478,0.426820667068255,0.921159134461922,0.148266890026372,-0.643390856831467,0.425900349516753,-0.472350806144285,-0.397361911433702,-0.397361927099459,0.999981105327606
"332","1","5","1","1","2",NA,"0","2","1","0","5","4","3","0","0","0","0","0",1.36877884188404,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.138491448646348,-0.662011939143001,-1.33732360541029,-0.0736850881228577,-0.397361911433702,-0.397361927099459,0.999981105327606
"334","3","3","3","2","4","5","0","4","2","0","5","4","3","1","0","0","1","1",-1.07653494048588,0.367980859378599,0.347172838532448,0.350744029602105,0.428391351252423,0.922444248211713,0.178484669193346,1.25767890717536,0.365545495313905,0.410457842167718,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"337","1","3","3","0","2",NA,"0","4","1","0","4","1","3","1","1","0","0","0",1.42313688490534,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.177167159492541,0.628552340506169,-0.384579121207675,0.128724950529766,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"339","3","0","0","2","4","7","0","1","2","0","3","4","4","1","0","0","3","1",-0.426749044048912,0.348585965564876,0.35894454079257,0.350886295094731,0.429277025611792,-1.08537866778962,0.151796929664199,-1.10586846908523,0.339679129226928,-0.991368439040318,-0.397361911433702,-0.397361927099459,0.999981105327606
"343","1","5","1","1","2",NA,"0","1","1","0","0","2","3","0","1","0","0","0",2.96878197962128,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.204128136498159,1.96722648961196,0.447455654589241,1.99965017266858,-0.397361911433702,-0.397361927099459,0.999981105327606
"356","3","5","3","0","4","7","0","4","2","0","0","1","5","0","0","0","1","1",-0.410164697369092,0.347599306722608,0.359005063683367,0.35104960869431,0.425764270563145,-1.08537866778962,0.121480301690287,-0.97973821119781,-0.643242782077151,-0.423799749575914,2.5156187590001,2.51641555488746,4.75045908387983e-06
"363","3","5","3","2","4","7","0","4","2","0","2","4","3","0","0","0","1","1",-0.638632860736701,0.350361951480958,0.354889507109135,0.351935744597006,0.427764600068467,-1.08537866778962,0.146693622817881,-0.282278111808886,0.800962657777564,-1.0125667876834,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"368","1","3","3","0","0","7","0","4","2","0","2","4","3","1","0","0","1","1",0.363861240314949,0.34317343705872,0.373833171928766,0.350971526374182,0.428493664931337,0.922230166705068,0.191629026707909,0.385018429507997,0.762163108647119,-0.224808799413885,-0.397361911433702,-0.397361927099459,0.999981105327606
"373","3","3","3","2","4","2","1","4","2","0","5","4","3","1","0","1","1","1",-0.259302230137156,0.370095128326316,0.346295256615883,0.350579616229197,0.426263429358957,0.920771326327249,0.149394151781014,-0.240864046166206,0.275013214009548,-0.532526763581855,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"374","1","5","3","2","2","5","0","4","2","0","5","4","4","0","1","0","0","0",-0.469525500173666,-2.81034376124603,-2.80832952825954,0.35341599840561,-2.33925060694862,-1.08537866778962,-6.30581421448417,-0.046607877382836,0.749229925603652,-0.220022075526946,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"376","1","3","3","0","0","5","1","4","2","0","3","1","3","1","0","0","1","1",-0.0077060926930703,0.366430395483607,0.347808328885822,0.352633032585371,0.427215847377805,0.921412605554633,0.161475836213333,-0.996120870722818,0.848384328936944,-0.680231386382289,-0.397361911433702,-0.397361927099459,0.999981105327606
"379","3","0","1","1","1","6","0","2","1","0","3","4","3","1","0","0","1","1",-0.451673083687308,0.362399189356627,0.349139832483368,0.352325419526056,0.428509893509918,0.921288129351267,0.191117051968836,-0.856495194295981,-1.45803331381607,-0.820414014503092,-0.397361911433702,-0.397361927099459,0.999981105327606
"380","3","0","1","0","1","9","0","2","1","0","4","4","3","1","0","0","1","1",-0.187907524071904,0.353180976744581,0.351137087879687,0.354422333814963,0.428327876573378,0.921253490532384,0.173826810541036,-0.689229862591435,0.619898095168892,-1.00367715760742,-0.397361911433702,-0.397361927099459,0.999981105327606
"389","3","5","3","2","4","1","1","4","2","0","3","4","3","0","1","0","1","1",-0.385293457306499,0.364823551083342,0.348504342129994,0.363993357853004,0.426922687739263,-1.08537866778962,0.143645451094221,-0.293612965745601,0.318123824154482,-0.605011439585459,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"393","3","2","4","0","4","1","1","5","2","0","0","4","3","1","0","0","1","1",-0.114021558033673,0.355436196955479,0.349745061391343,0.357561829648847,0.430569967436998,0.923204718775111,0.156077576746957,0.0100015104806686,0.658697644299337,1.0908564518271,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"396","3","5","3","0","1","7","0","4","1","0","0","4","3","0","1","0","1","1",-0.310732536694084,0.350305570975685,0.356644670942263,0.352596645839501,0.427889241311349,-1.08537866778962,0.165963683224576,0.461596495082562,0.490566264734133,1.01153359884177,-0.397361911433702,-0.397361927099459,0.999981105327606
"399","3","3","3","0","4","1","0","4","2","0","0","4","3","1","0","0","3","3",0.0390320915834912,0.349065199859692,0.35894454079257,0.353800280047598,0.432221961308513,0.920409639433392,0.133187278335944,1.62516953509432,-1.26403556816393,2.05914231240771,-0.397361911433702,-0.397361927099459,0.999981105327606
"408","1","5","4","2","0","8","0","5","2","0","5","4","3","0","0","0","1","1",-0.411243568696183,0.358649885756008,0.349139832483368,0.356902528783276,0.427037005617456,-1.08537866778962,0.138354562059823,-0.755766168899926,0.486255203719643,-0.833406550767566,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"410","3","5","3","2","4","7","1","4","2","0","6","2","3","0","0","0","1","1",-0.6667706345396,0.348867868091238,0.35894454079257,0.352666287178777,0.425891420009601,-1.08537866778962,-6.30581421448417,3.10376132881626,0.654386583284848,0.148555663775964,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"411","1","4","3","0","3","10","0","4","1","0","3","4","3","0","1","0","1","1",-0.480823729348206,0.343088866300812,0.374438400836741,0.353960990432037,0.427860569198998,0.921945099014338,0.122019302090003,0.40075227083412,0.632831278212359,-0.346528349684835,-0.397361911433702,-0.397361927099459,0.999981105327606
"415","1","5","3","2","0","7","1","4","2","0","3","4","1","0","1","0","1","1",-0.641202440079939,0.345710559795981,0.369747876799932,0.35148371181181,0.426086668297933,-1.08537866778962,0.195550024556543,-0.522678230905848,0.331057007197949,-0.547570752941114,-0.397361911433702,-0.397361927099459,0.999981105327606
"419","3","2","3","2","4","9","1","4","2","0","4","4","3","0","0","1","1","1",0.623160835832054,0.352419839923402,0.352014669796251,0.355179433674261,0.424799918775131,0.920383796361422,0.156840706428593,-0.629992761021888,-1.66496424251167,-0.313021282475723,-0.397361911433702,-0.397361927099459,0.999981105327606
"425","3","5","3","0","1","7","0","4","1","0","2","4","3","0","0","0","1","1",-0.0422370151022486,0.345372276764346,0.372622714112815,0.351188050336603,0.429065825481928,0.920387215597611,0.150726501330238,0.0719620264407136,0.542298996908045,-0.282249486058766,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"426","3","1","0","0","4","7","0","1","2","0","1","4","1","1","0","0","1","1",0.0923816627118088,0.346302555101341,0.369747876799932,0.351188050336603,0.427942581610397,0.921206323981549,0.202726626990682,-0.469377815857215,-0.225069863671448,-0.178993013638204,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"427","1","5","3","2","3","4","0","4","1","0","3","4","3","0","0","0","1","1",-0.394030907066956,0.342976105290267,0.374438400836741,0.350720807382677,0.426753350488291,-1.08537866778962,0.139208132757318,0.917179116335406,0.128437139516831,0.785873758451817,2.51605791609674,2.5164359201706,4.75045908387983e-06
"430","3","5","3","2","1","8","0","4","1","0","3","1","3","0","1","0","2","2",-0.273668114651284,0.360369491166818,0.349139832483368,0.356361282982571,0.439596374019335,0.921349677008304,0.154768957377873,-0.635475274803582,0.481944142705154,0.348914249333803,-0.397361911433702,-0.397361927099459,0.999981105327606
"439","3","5","3","2","4","10","0","4","2","0","2","1","3","0","0","0","3","1",-0.368410793024496,0.343483529837719,0.373833171928766,0.35362367658281,0.424746464161243,-1.08537866778962,0.106552576466789,-0.960565633417038,0.641453400241338,-0.0750527235192026,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"443","3","5","3","2","4","1","1","4","2","0","6","4","3","0","0","0","1","1",0.310021513127317,0.352053366639132,0.353225127612202,0.356096139358956,0.425936051383028,0.920611634854944,0.130311300405166,-0.424414714665928,-0.0483163620773083,-0.17215483665648,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"446","3","3","3","0","1","1","1","4","1","0","0","4","3","1","0","0","1","1",-0.587177034384876,0.357353134134742,0.349139832483368,0.353608991959578,0.424571292045287,0.921112319588917,0.148838583463212,0.0278115700435957,-2.35042294381583,0.2607017662725,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"447","3","5","3","0","1","7","0","4","1","0","5","4","3","0","0","0","2","1",0.198036253365402,0.343990954385171,0.373530557474778,0.351812716060404,0.425730735870981,0.920823839682351,0.122006638375746,-0.916413554974543,0.753540986618141,-0.547570752941114,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"449","3","0","1","0","4","10","0","2","2","0","5","4","3","1","1","0","1","1",-0.490229973732262,0.342835154027086,0.374438400836741,0.3534953502359,0.428843224918231,0.920412136803257,0.15582758440263,0.95954694473078,0.438833532560263,-0.111978879219445,2.5177270256313,2.51639518960432,4.75045908387983e-06
"450","3","3","3","0","1","6","1","4","1","0","0","4","3","1","0","0","1","1",1.18037235646471,0.355154294429116,0.349745061391343,0.351315580736903,0.426886989348029,-1.08537866778962,0.149139614164644,-0.740226973033654,0.831140084878988,-0.1106112438231,2.51756188589271,2.51674818784543,0.999981105327606
"452","3","5","4","2","1","8","0","5","1","0","1","4","3","0","0","0","1","1",-0.243492277231659,0.360482252177363,0.349139832483368,0.355124933032449,-2.33925060694862,0.920780611704393,0.205500862625842,-0.229023114034137,0.88718387806739,-0.35063125587387,-0.397361911433702,-0.397361927099459,0.999981105327606
"463","3","4","3","2","1","1","1","4","1","0","6","4","3","0","0","0","2","1",0.692825475804921,0.362286428346082,0.349139832483368,0.361672893901415,0.428436020390307,0.924452598586577,0.246045538424066,0.618268572051796,-1.7511854628015,0.853571710569017,2.51714877607345,2.51641216067361,4.75045908387983e-06
"465","1","1","0","0","2","7","0","1","1","0","1","4","1","1","0","0","0","0",-0.459224302983942,-2.81034376124603,-2.80832952825954,0.351913628575332,-2.33925060694862,-1.08537866778962,0.244902953841582,-0.245730182658774,0.296568519082036,-0.252845325038153,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"468","3","3","3","0","1","5","1","4","1","0","1","4","3","1","0","0","1","1",0.00237158629359747,0.365528307399248,0.348504342129994,0.35313390398307,0.426348046141657,0.920996099256286,0.178534423220087,-0.0424554409092278,0.762163108647119,-1.01461824077765,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"477","3","5","3","2","4","7","0","4","2","0","1","4","3","0","0","0","1","1",-0.649337974679331,0.347035501669883,0.366873039487048,0.351022117376082,0.425278814931219,-1.08537866778962,0.111653283686536,-0.0913172906582588,-0.332846389033763,-0.401233765537026,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"478","3","5","2","2","1","5","0","3","1","0","1","4","1","0","0","0","2","1",-0.293145878071424,0.366684107757333,0.347808328885822,0.351140111134234,0.430414432646157,-1.08537866778962,0.194147925193597,-1.13574654714965,-0.0957380332367318,-0.523637133505881,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"480","3","5","3","2","1","7","1","4","1","0","2","4","3","0","0","1","2","1",0.849671014939646,0.350672044259956,0.354889507109135,0.352596217278744,0.426913711098862,-1.08537866778962,0.150818267295624,-0.865481326352213,0.749229925603652,-0.498335878674303,2.51561459143572,2.51641216067361,0.999981105327606
"483","1","5","3","2","2",NA,"0","4","0","1","2","4","1","0","1","0","0","0",-0.00966583693865242,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.139363487774997,-0.335688825951292,-0.673420209178575,-0.663785570741495,-0.397361911433702,-0.397361927099459,0.999981105327606
"484","3","2","3","2","4","9","1","4","2","0","5","4","3","0","0","0","1","1",-0.0353792302311094,0.357353134134742,0.349139832483368,0.356151624873826,0.426501550255264,0.921192303939296,0.155939164183648,-0.309087279791985,0.675941888357294,-0.536629669770355,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"485","1","5","1","1","2",NA,"0","2","1","0","2","1","3","0","0","0","0","0",2.22817993324586,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.188814594459756,-0.277749360779887,0.266391091980569,2.89134845105656,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"487","3","0","3","0","1","2","1","4","1","0","3","4","1","1","0","0","1","1",1.86368686336889,0.368516474178688,0.347172838532448,0.350427164376398,0.427655421669545,0.921120470493624,0.137580845381433,-0.515768317086421,-0.0828048501932215,2.06256140089831,2.5156942961045,2.51640537224589,4.75045908387983e-06
"488","1","5","4","1","0","8","1","4","2","0","0","4","3","0","0","0","1","1",1.64764860007872,0.35960835434564,0.349139832483368,0.354234037025422,0.428467803980177,-1.08537866778962,0.14176460879742,0.398189438947967,0.637142339226849,0.62996332327385,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"494","3","2","3","2","1","9","1","4","1","0","2","4","3","0","0","0","2","1",2.04770746404575,0.348642346070148,0.35894454079257,0.358232996991609,0.425917971922954,0.920619548629044,0.156703856073357,0.488926664079333,0.352612312270438,0.246341594611681,2.51548122937553,2.51640367513897,4.75045908387983e-06
"495","1","5","3","0","0","8","0","4","2","0","2","4","3","0","1","0","1","1",-0.496954879671332,0.360792344956362,0.349139832483368,0.358246384089438,0.427571679149402,-1.08537866778962,0.131826518062694,-0.128683379557413,0.481944142705154,-0.536629669770355,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"496","3","2","3","2","1","7","1","4","1","0","0","4","3","0","0","0","2","1",-0.22471498818016,0.34638712585925,0.369747876799932,0.35174496933836,0.427667645920724,0.920502918926817,0.135644780263996,-0.79926942914335,0.421589288502264,-1.16369049897442,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
